qid,docid,docno,text,query,score,rank
q_2,8674055,8674055,"Jake Gyllenhaal Talks 'Life,' 'Okja,' and the 10th Anniversary of 'Zodiac'. Life, the brand-new science-fiction thriller about a crew of unlucky astronauts (led by Ryan Reynolds, Rebecca Ferguson, and Jake Gyllenhaal) who pick up a soil sample from Mars that isn't just soil, will scare the hell out of you.",Who performed Thriller,-123.16840119216715,585.0
q_2,8747202,8747202,"Other related coverage. The Australian arts community is mourning the unexpected loss of one its true originals, the writer and poet Dorothy Porter, who died yesterday morning in Melbourne, aged 54, from complications from breast cancer. Porter is best known for her verse novels, among them The Monkey's Mask a thriller about a lesbian detective, published in 1994.",Who performed Thriller,-123.16840119216715,586.0
q_2,1110579,1110579,This chart describes the expected percentage of people who perform the job of Cost Analyst I that make less than that salary. For example 50% of the people who perform the job of Cost Analyst I are expected to make less than the median.,Who performed Thriller,-123.17336507344073,587.0
q_2,1964354,1964354,This chart describes the expected percentage of people who perform the job of Laboratory Manager that make less than that salary. For example 50% of the people who perform the job of Laboratory Manager are expected to make less than the median.,Who performed Thriller,-123.17336507344073,588.0
q_2,2318005,2318005,This chart describes the expected percentage of people who perform the job of Aviation Manager that make less than that salary. For example 50% of the people who perform the job of Aviation Manager are expected to make less than the median.,Who performed Thriller,-123.17336507344073,589.0
q_2,247348,247348,This chart describes the expected percentage of people who perform the job of Surgeon-Orthopedic that make less than that salary. For example 50% of the people who perform the job of Surgeon-Orthopedic are expected to make less than the median.,Who performed Thriller,-123.17336507344073,590.0
q_2,4172705,4172705,This chart describes the expected percentage of people who perform the job of Fire Fighter that make less than that salary. For example 50% of the people who perform the job of Fire Fighter are expected to make less than the median.,Who performed Thriller,-123.17336507344073,591.0
q_2,4391704,4391704,This chart describes the expected percentage of people who perform the job of RFP Analyst that make less than that salary. For example 50% of the people who perform the job of RFP Analyst are expected to make less than the median.,Who performed Thriller,-123.17336507344073,592.0
q_2,4481267,4481267,This chart describes the expected percentage of people who perform the job of Correctional Officer that make less than that salary. For example 50% of the people who perform the job of Correctional Officer are expected to make less than the median.,Who performed Thriller,-123.17336507344073,593.0
q_2,4583066,4583066,This chart describes the expected percentage of people who perform the job of Polysomnographic Technician that make less than that salary. For example 50% of the people who perform the job of Polysomnographic Technician are expected to make less than the median.,Who performed Thriller,-123.17336507344073,594.0
q_2,4823104,4823104,This chart describes the expected percentage of people who perform the job of Fitness Instructor that make less than that salary. For example 50% of the people who perform the job of Fitness Instructor are expected to make less than the median.,Who performed Thriller,-123.17336507344073,595.0
q_2,4874580,4874580,This chart describes the expected percentage of people who perform the job of Architectural Drafter I that make less than that salary. For example 50% of the people who perform the job of Architectural Drafter I are expected to make less than the median.,Who performed Thriller,-123.17336507344073,596.0
q_2,5397530,5397530,This chart describes the expected percentage of people who perform the job of Title Examiner that make less than that salary. For example 50% of the people who perform the job of Title Examiner are expected to make less than the median.,Who performed Thriller,-123.17336507344073,597.0
q_2,556511,556511,This chart describes the expected percentage of people who perform the job of Nurse Practitioner that make less than that salary. For example 50% of the people who perform the job of Nurse Practitioner are expected to make less than the median.,Who performed Thriller,-123.17336507344073,598.0
q_2,5646378,5646378,This chart describes the expected percentage of people who perform the job of Writer I - Web that make less than that salary. For example 50% of the people who perform the job of Writer I - Web are expected to make less than the median.,Who performed Thriller,-123.17336507344073,599.0
q_2,6320796,6320796,This chart describes the expected percentage of people who perform the job of Credit Analyst I that make less than that salary. For example 50% of the people who perform the job of Credit Analyst I are expected to make less than the median.,Who performed Thriller,-123.17336507344073,600.0
q_2,6430192,6430192,This chart describes the expected percentage of people who perform the job of Accountant III that make less than that salary. For example 50% of the people who perform the job of Accountant III are expected to make less than the median.,Who performed Thriller,-123.17336507344073,601.0
q_2,6884584,6884584,This chart describes the expected percentage of people who perform the job of Plant Manager that make less than that salary. For example 50% of the people who perform the job of Plant Manager are expected to make less than the median.,Who performed Thriller,-123.17336507344073,602.0
q_2,7154594,7154594,This chart describes the expected percentage of people who perform the job of Dental Assistant that make less than that salary. For example 50% of the people who perform the job of Dental Assistant are expected to make less than the median.,Who performed Thriller,-123.17336507344073,603.0
q_2,718383,718383,This chart describes the expected percentage of people who perform the job of Interior Designer I that make less than that salary. For example 50% of the people who perform the job of Interior Designer I are expected to make less than the median.,Who performed Thriller,-123.17336507344073,604.0
q_2,6205389,6205389,"Dr. Frederick D. Gangemi MD performs this procedure more often than 86% of the 460 providers in NJ who perform the procedure and more often than 90% of the 12,210 providers who perform the procedure nationwide. He ranks 65th for the procedure statewide and 1,159th nationally.",Who performed Thriller,-123.17653790906768,605.0
